c0,c1,c2,c3,c4,c5,c6,c7,c8
R,F,648385.0,2920.0,4474741.67,4250486.4634,4413589.08298,6.12,120
R,F,1051624.0,9159.0,13705104.32,13010331.0026,13535223.54375,17.98,358
R,F,1452277.0,11538.0,17392341.84,16466004.0451,17114353.112042,24.13,448
R,F,1461905.0,6484.0,9646363.55,9142661.9345,9489972.07904,12.91,251
R,F,1963622.0,3156.0,4915252.43,4665015.0801,4863906.870934,6.3,124
R,F,2029890.0,1467.0,2281052.66,2177090.5609,2260391.928964,2.54,52
R,F,2225041.0,6854.0,10130050.99,9633819.4564,10033780.46451,14.05,286
R,F,2452655.0,5461.0,8174894.34,7767261.1953,8083050.265751,11.66,234
R,F,2512441.0,9385.0,14171854.62,13475119.8913,13989492.591248,17.91,365
R,F,569909.0,11477.0,16932124.88,16101343.4305,16775079.064218,22.57,464
R,F,1041138.0,2689.0,4152403.6,3944344.6996,4107414.920375,5.7,117
R,F,1097259.0,34.0,49737.24,48742.4952,48742.4952,0.02,1
R,F,1579762.0,11540.0,17230804.13,16412533.4195,17090391.117699,21.32,436
R,F,1579763.0,1003.0,1467453.92,1387156.3401,1443528.578414,2.24,41
R,F,2117819.0,1658.0,2384484.34,2261895.0873,2354759.190319,3.72,65
R,F,2253178.0,1497.0,2284703.58,2157732.5049,2246243.175762,3.59,66
R,F,70089.0,3006.0,4467956.5,4223796.7192,4402556.931726,6.47,124
R,F,1476516.0,5233.0,7909162.67,7486548.1812,7790691.206947,9.74,189
R,F,1903165.0,1246.0,1945782.47,1859684.9544,1921490.516798,1.99,47
R,F,2185913.0,10954.0,16199221.98,15379006.9004,16009151.304065,22.01,440
R,F,2185914.0,2042.0,3090123.55,2938311.8453,3046587.320436,3.56,73
R,F,2843250.0,12023.0,18418197.59,17448778.7534,18126474.704711,23.6,448
R,F,790261.0,1428.0,2160177.48,2056850.0209,2133447.964165,2.46,50
R,F,816591.0,2080.0,3079646.0,2936306.8749,3039320.20812,3.75,78
R,F,816592.0,9988.0,15011604.37,14251997.9579,14820549.074035,19.96,393
R,F,887631.0,1819.0,2725424.32,2588133.9522,2682329.05083,3.91,78
R,F,902225.0,11259.0,16884667.67,16057828.2734,16718077.03427,22.52,449
R,F,1499262.0,1876.0,2908970.88,2767953.444,2857312.670187,3.64,74
R,F,2011151.0,322.0,512116.3,492278.311,511519.902698,0.59,14
R,F,2101467.0,8138.0,12342427.33,11700039.4106,12187684.057982,16.43,313
R,F,2575634.0,1157.0,1759806.39,1675722.5982,1744899.324249,2.45,51
R,F,2603528.0,5941.0,8975912.95,8551033.5785,8900673.524613,10.59,231
R,F,2721236.0,2948.0,4343718.47,4135024.4523,4314694.163328,5.75,114
R,F,2832826.0,4726.0,6981169.76,6666370.7966,6938249.418161,8.28,181
R,F,483899.0,5992.0,9178200.4,8708471.9219,9061530.444788,12.37,242
R,F,754952.0,10483.0,15575874.44,14788421.3861,15420453.700279,20.75,418
R,F,942169.0,8585.0,12819471.36,12162297.3989,12668927.378129,17.09,344
R,F,1674796.0,11915.0,17871394.14,16990859.1377,17655007.065944,22.97,456
R,F,1883582.0,8164.0,12603938.1,11974163.5871,12455953.665579,15.54,315
R,F,2549056.0,313.0,507473.08,486994.0578,505295.142538,0.51,12
R,F,2880461.0,1072.0,1638348.47,1537309.1429,1592223.41006,2.41,40
R,F,2921718.0,9601.0,14431534.87,13672353.671,14255594.250565,19.07,374
R,F,642085.0,8825.0,13281993.59,12659593.9975,13153118.090961,16.93,356
R,F,642086.0,3062.0,4650596.68,4416350.3208,4584683.522901,6.18,125
R,F,896583.0,10723.0,16144064.01,15332268.0451,15942639.179196,20.77,412
R,F,1111095.0,11471.0,16941334.64,16100528.4788,16749448.378136,21.33,427
R,F,1288305.0,6550.0,9822197.26,9332544.3804,9682956.467619,13.16,262
R,F,1387649.0,7868.0,11878044.84,11286638.0926,11765340.096017,15.63,316
R,F,1624775.0,8530.0,13059295.3,12428901.525,12949822.138784,15.43,328
R,F,2080826.0,11664.0,17688144.21,16795095.4667,17482076.133064,23.59,465
R,F,2520815.0,3393.0,5150166.59,4885935.5293,5088620.965728,7.06,136
R,F,137189.0,9112.0,13956316.01,13275046.5723,13791920.17412,17.37,354
R,F,430157.0,9957.0,15066242.65,14269628.1357,14827409.719721,19.97,381
R,F,617825.0,7023.0,10449970.61,9932263.3708,10307878.672351,12.85,253
R,F,701289.0,11602.0,17299857.26,16443849.2292,17126569.503674,23.22,465
R,F,863335.0,4578.0,6809299.02,6451106.5683,6694038.716656,9.29,181
R,F,1064599.0,7356.0,10995537.59,10463893.375,10891642.015197,14.65,290
R,F,1155104.0,10408.0,15898955.16,15125635.7514,15747745.522063,18.81,382
R,F,1365978.0,5713.0,8527612.09,8109936.0165,8456991.685358,10.58,220
R,F,1625793.0,12236.0,18279223.35,17332024.4971,18068126.926457,23.86,464
R,F,1666635.0,8885.0,13117359.28,12465645.7023,12979483.698952,17.47,359
R,F,2172181.0,9279.0,13781789.68,13092000.4486,13596812.890913,18.53,370
R,F,2411301.0,11820.0,17736816.86,16840729.3216,17521850.632603,23.51,480
R,F,2616923.0,5291.0,7767682.04,7374317.4632,7681379.243478,11.23,216
R,F,649622.0,1704.0,2559747.44,2413544.8029,2502013.743546,3.59,66
R,F,1231488.0,11513.0,17655607.27,16823331.6768,17493287.62607,20.83,428
R,F,1558169.0,6533.0,9752909.2,9261912.9906,9639699.755981,12.36,246
R,F,1597993.0,3250.0,4975159.97,4722348.3774,4937994.493555,6.53,134
R,F,1617164.0,994.0,1489255.16,1401440.7046,1459080.352561,1.89,35
R,F,2309332.0,6982.0,10511006.31,10020989.3983,10428600.110524,12.96,265
R,F,2505365.0,4484.0,6645909.1,6310770.8597,6550587.807152,8.49,165
R,F,2671773.0,8989.0,13563996.18,12874579.7089,13412602.371565,17.67,348
R,F,2907023.0,10364.0,15787298.83,15023563.5208,15602036.381113,19.99,411
R,F,253634.0,11695.0,17424105.59,16522228.3288,17147408.021687,22.32,435
R,F,448240.0,11740.0,17740694.09,16819067.1344,17529185.188438,23.39,454
R,F,1407476.0,11069.0,16491583.99,15606913.3439,16227311.070827,23.21,437
R,F,1412595.0,3351.0,5135571.29,4864476.0048,5061350.996816,6.83,137
R,F,1488906.0,4321.0,6542176.11,6201625.896,6438169.170046,8.94,169
R,F,1830701.0,10412.0,15578630.09,14775975.5673,15343105.316066,20.7,409
R,F,2061980.0,7523.0,11574660.92,10992910.7449,11426291.936912,14.6,288
R,F,590901.0,6614.0,9701769.75,9197884.0761,9539249.28796,13.98,274
R,F,1065129.0,1480.0,2183140.76,2072677.8984,2157394.328436,2.62,51
R,F,1065130.0,12400.0,18443681.56,17488708.7253,18150532.718529,24.44,470
R,F,1203063.0,7364.0,10973553.87,10411830.4998,10817127.840668,14.55,285
R,F,1915688.0,126.0,206661.66,199549.3977,208385.844329,0.26,6
R,F,2107928.0,3205.0,4925109.22,4677787.2317,4847073.695006,6.32,129
R,F,2248510.0,3666.0,5312854.05,5049627.0037,5230728.295014,7.22,148
R,F,2529483.0,3544.0,5369411.76,5124191.1613,5329195.412789,6.56,141
R,F,182032.0,6506.0,9348922.61,8868992.6942,9205361.754188,13.37,257
R,F,1136985.0,7186.0,10636503.62,10063950.3999,10473357.103309,15.88,294
R,F,1235348.0,3140.0,4573544.16,4363220.4122,4543785.193361,5.73,124
R,F,1422233.0,12636.0,18896703.83,17957993.9918,18702512.303751,24.64,492
R,F,1708833.0,13421.0,20211931.0,19219143.6818,19955854.276965,26.18,521
R,F,2042607.0,4126.0,6089718.85,5768783.8017,5990690.302148,9.04,172
R,F,2921534.0,164.0,246295.54,232171.0769,239252.192574,0.33,6
R,F,246185.0,9293.0,13911464.9,13237485.6859,13735937.216876,16.99,352
R,F,559110.0,10796.0,16438827.32,15605831.677,16217425.288665,21.09,416
R,F,1382778.0,12460.0,18674916.39,17747220.1688,18518363.596005,23.76,480
R,F,1591934.0,6374.0,9264174.69,8819958.9368,9151192.967046,11.98,249
R,F,2096511.0,8965.0,13614325.88,12941058.1071,13446153.494645,17.71,352
R,F,2264255.0,12034.0,18014141.04,17107233.8786,17774869.79091,24.35,484
R,F,2308360.0,4671.0,7080084.12,6713749.1633,7009926.865666,8.9,176
R,F,2514709.0,8079.0,12039029.23,11454991.6702,11953353.161087,14.91,305
R,F,2514710.0,5185.0,7713457.3,7320748.8865,7612316.537541,10.05,203
R,F,2784106.0,1914.0,2948593.9,2794433.2051,2937596.675959,3.91,73
R,F,733334.0,5440.0,8323526.67,7883275.5319,8184663.039423,10.74,208
R,F,770633.0,6106.0,9268115.33,8808557.8159,9153380.346913,11.63,231
R,F,865272.0,30.0,57990.28,53791.0412,54236.683852,0.16,2
R,F,1345417.0,5701.0,8412191.6,8011304.1587,8342197.613872,11.24,228
R,F,1688614.0,11179.0,16609408.78,15762750.0159,16380304.807398,21.95,430
R,F,1767573.0,2408.0,3755975.72,3565676.6307,3719198.257732,4.78,94
R,F,1767574.0,10707.0,16189074.22,15368747.0181,15954361.806332,21.11,426
R,F,1964678.0,11073.0,16595954.52,15784287.1823,16414296.461904,21.62,447
R,F,2271760.0,10506.0,15690023.6,14890535.2199,15506052.253567,20.81,417
R,F,2485563.0,11326.0,16850463.88,16036843.7367,16657239.85002,21.52,441
R,F,2788021.0,982.0,1528885.14,1449840.0511,1513212.395067,2.02,43
R,F,315125.0,1632.0,2473536.18,2356514.3435,2434124.201161,3.48,70
R,F,383628.0,11385.0,17079622.76,16238619.8101,16889928.308588,20.55,426
R,F,773688.0,6399.0,9659989.24,9174657.1539,9540431.727331,13.03,261
R,F,776146.0,6472.0,9703248.37,9217256.0657,9587234.425043,13.8,268
R,F,1234026.0,5344.0,8262094.06,7823433.6302,8117209.681666,11.12,214
R,F,1512477.0,13201.0,19695557.96,18685076.4329,19441705.483385,26.06,517
R,F,1780321.0,11659.0,17553712.52,16712966.6891,17329268.65502,22.57,458
R,F,1835201.0,11396.0,17128373.18,16270268.3349,16928981.001101,22.56,459
R,F,1835202.0,656.0,922417.14,890526.4142,928682.807571,1.05,26
R,F,2420754.0,8811.0,13008833.22,12345602.0233,12821212.265356,16.88,331
R,F,2512203.0,6521.0,9905491.61,9437067.0513,9788887.625061,12.11,248
R,F,2648556.0,5576.0,8530893.28,8087124.0551,8409597.053663,10.92,213
R,F,176573.0,1174.0,1797109.57,1713846.3005,1798482.164326,2.22,45
R,F,409683.0,1265.0,1775775.89,1685730.196,1729526.836689,2.17,46
R,F,471052.0,6717.0,10106404.75,9595567.7049,9944113.058317,11.72,233
R,F,568806.0,5660.0,8492338.22,8067205.7709,8393358.066556,12.15,239
R,F,1406354.0,4122.0,6179968.62,5898911.7531,6138883.032382,7.8,166
R,F,1717847.0,11045.0,16771564.3,15984207.5512,16587508.385966,21.27,435
R,F,2236500.0,11844.0,17929128.2,17046391.0489,17725219.757723,22.27,449
R,F,2236501.0,492.0,810891.87,765504.8492,799410.379401,1.29,23
R,F,2807347.0,12895.0,19436565.62,18497942.8046,19213891.995476,23.91,473
R,F,2912437.0,2091.0,3106076.16,2955105.1692,3082251.632617,4.11,81
R,F,1000608.0,11906.0,18068629.18,17159655.4171,17866056.683942,22.2,452
R,F,1172537.0,5870.0,8601544.31,8211493.1994,8509745.685696,9.8,214
R,F,1560094.0,708.0,1050404.36,1014892.0037,1056523.752952,1.04,26
R,F,1705103.0,11869.0,17771371.24,16904711.4967,17567457.679048,22.26,459
R,F,2009983.0,6275.0,9057713.8,8613783.0324,8937924.191227,12.61,255
R,F,2676027.0,11182.0,16580551.58,15678866.3593,16314158.844647,24.69,454
R,F,2731529.0,5306.0,7982579.71,7543265.8735,7826478.32361,11.74,217
R,F,2731530.0,6922.0,10383570.59,9864822.533,10240981.1716,13.52,273
R,F,78352.0,10714.0,16325981.91,15526385.0088,16193773.741184,20.45,402
R,F,78353.0,3488.0,5248109.48,4985968.7089,5184645.595551,6.99,141
R,F,287902.0,9778.0,14549718.54,13830921.3992,14389281.316157,18.68,385
R,F,392458.0,9074.0,13833818.6,13146186.1368,13652059.93438,17.97,371
R,F,818308.0,7847.0,11395698.94,10828589.461,11242796.100456,16.02,324
R,F,997817.0,6400.0,9770218.84,9290086.317,9670634.249485,12.23,252
R,F,1095934.0,12497.0,18877764.53,17967345.1127,18704319.333311,22.9,485
R,F,1102915.0,3090.0,4603057.72,4375576.4415,4556062.440247,5.96,112
R,F,1260677.0,285.0,366649.17,347292.5079,359347.804137,0.68,14
R,F,1621893.0,1116.0,1726008.31,1631818.056,1695035.838748,2.58,49
R,F,2005368.0,5693.0,8659853.45,8205375.8337,8538671.374402,11.94,231
R,F,2090957.0,193.0,286049.33,273329.283,283763.969918,0.56,10
R,F,2461142.0,5724.0,8599829.93,8147200.3116,8435842.227069,11.72,224
R,F,2477940.0,10763.0,16160446.16,15383565.0756,15961960.890912,19.48,412
R,F,2477941.0,1695.0,2451594.86,2326957.2417,2428676.546605,3.75,81
R,F,140055.0,7675.0,11551438.19,10959050.8486,11377526.582795,15.58,311
R,F,875475.0,8138.0,12308276.23,11716840.1425,12160977.75501,15.28,309
R,F,1619081.0,8977.0,13282696.78,12670908.3493,13193105.800088,16.38,346
R,F,2531853.0,9174.0,13751912.02,13074237.6393,13586532.976735,18.54,370
R,F,2670875.0,6651.0,10013683.2,9546503.9834,9928755.675705,11.84,249
R,F,86033.0,6425.0,9561876.7,9100159.724,9478036.262405,12.51,252
R,F,415072.0,8485.0,12761872.59,12080522.714,12610863.822075,17.61,339
R,F,485760.0,1268.0,1961803.83,1850600.8251,1926690.832126,2.94,54
R,F,623422.0,9362.0,14055269.81,13330100.8571,13866497.087981,18.93,374
R,F,792401.0,887.0,1256646.02,1215159.1998,1264815.409213,1.37,37
R,F,1825167.0,1613.0,2490195.26,2350549.6701,2463132.942286,3.34,59
R,F,1975787.0,9560.0,14046656.96,13393041.6043,13921267.392644,18.4,383
R,F,870953.0,6535.0,10020677.37,9554795.505,9931567.79769,11.78,256
R,F,936757.0,11912.0,17963961.4,17083482.0882,17745580.344191,22.07,448
R,F,1165010.0,10608.0,15761349.43,14984694.7893,15599369.533988,19.19,395
R,F,2488165.0,9456.0,14409241.9,13666165.1808,14224784.908853,19.15,369
R,F,2859014.0,4896.0,7279404.71,6944445.4549,7260309.7884,8.77,197
R,F,2868462.0,6734.0,10220155.26,9701534.5885,10100745.531012,13.99,266
R,F,2868463.0,4681.0,6969487.63,6606222.1034,6875237.459331,9.47,182
R,F,258171.0,9665.0,14612584.7,13858352.2837,14370595.766171,19.84,395
R,F,862569.0,5566.0,8309368.17,7885412.0356,8180874.705737,11.28,223
R,F,974685.0,5528.0,8138212.73,7732979.0633,8058778.779462,10.79,211
R,F,1090605.0,4669.0,7100093.05,6724538.3657,6994148.459327,9.51,177
R,F,1881878.0,11376.0,17128925.99,16329321.3502,17001696.657771,20.97,442
R,F,2409948.0,4304.0,6628125.04,6265820.2204,6520562.881415,8.92,169
R,F,2409949.0,10120.0,15212224.27,14445036.4251,15046317.530869,20.19,403
R,F,2466204.0,9710.0,14392877.31,13670381.4117,14196973.895042,18.42,367
R,F,2621695.0,9710.0,14233272.82,13525244.6246,14094006.1682,17.8,359
R,F,2803614.0,2388.0,3602599.75,3427967.0433,3580083.675664,4.38,95
R,F,419746.0,5560.0,8437954.37,8052364.1694,8363393.871797,10.1,215
R,F,1023515.0,12789.0,19075341.78,18090856.7766,18819497.823732,24.19,479
R,F,1143536.0,8636.0,13068467.29,12428554.7773,12956121.779089,17.35,349
R,F,1592342.0,10308.0,15443766.84,14618815.1702,15211613.209749,21.08,405
R,F,1657988.0,7234.0,11077299.14,10514138.0803,10898936.116546,14.54,280
R,F,1700240.0,5439.0,8196995.8,7776552.3815,8092391.249099,10.54,209
R,F,2383203.0,9995.0,15302420.26,14610945.5531,15183019.360518,18.62,395
R,F,2778885.0,193.0,292947.1,277953.1402,291188.988734,0.36,7
R,F,2858895.0,10188.0,15186961.1,14439628.7917,14982345.254222,19.31,393
R,F,818708.0,9794.0,14772304.36,14034848.9447,14609943.235838,19.24,390
R,F,854408.0,3696.0,5521307.7,5215564.4638,5433769.155011,7.63,140
R,F,1097892.0,3989.0,5958976.98,5645076.1283,5871535.987591,8.81,163
R,F,1659497.0,10269.0,15380815.41,14640177.5657,15268538.562049,20.05,409
R,F,1854430.0,5392.0,7999936.69,7562797.2552,7877511.919028,11.79,219
R,F,1881453.0,5052.0,7737718.8,7374480.1332,7666289.016921,9.32,194
R,F,2371608.0,7975.0,11926002.47,11322072.7321,11767362.190848,16.17,318
R,F,2716861.0,9768.0,14439460.68,13674066.2793,14244855.322347,20.12,383
R,F,37328.0,1754.0,2724253.61,2607229.6713,2703745.065794,2.85,65
R,F,311029.0,11177.0,16733457.23,15855699.2431,16508236.089667,24.01,463
R,F,529225.0,5524.0,8180851.52,7778705.2278,8091287.720782,10.37,205
R,F,1293015.0,7897.0,12100949.16,11499315.9861,11954415.200034,15.36,304
R,F,1978045.0,8877.0,13329713.02,12679561.4394,13211847.610872,16.34,337
R,F,2627652.0,6547.0,9819433.24,9345891.1266,9742452.941079,12.45,257
R,F,268132.0,7999.0,12076965.51,11507743.218,11991883.421605,13.91,301
R,F,309277.0,9575.0,14394655.22,13681254.6826,14186282.888086,18.68,359
R,F,566164.0,9096.0,13528903.44,12807763.6492,13316134.649688,19.89,376
R,F,791911.0,3230.0,4819692.11,4589947.8075,4781564.596956,6.17,133
R,F,791912.0,8662.0,12922865.24,12293170.8635,12771770.210883,17.48,346
R,F,1168032.0,8233.0,12412177.49,11819841.8774,12323388.709511,15.34,315
R,F,1315013.0,4350.0,6450482.68,6130827.2795,6388381.403349,8.05,167
R,F,1463250.0,1515.0,2326720.92,2200784.4391,2292952.577766,2.8,53
R,F,1668333.0,4864.0,7391884.33,7023183.4027,7292763.775729,8.7,183
R,F,1842307.0,13197.0,19492262.77,18493449.6959,19218569.979453,26.4,526
R,F,1984103.0,2599.0,3929581.88,3749669.0298,3904019.8886,4.87,105
R,F,2189655.0,3831.0,5911796.05,5582730.154,5812090.431194,9.17,172
R,F,2377604.0,9893.0,14767196.44,13994643.9236,14556696.678871,20.43,397
R,F,2534038.0,6866.0,10163517.15,9695069.167,10061015.603703,12.3,270
R,F,57604.0,5996.0,9033533.85,8563836.852,8903040.961462,12.09,236
R,F,332335.0,9312.0,13973570.38,13248343.9687,13778263.800822,18.49,369
R,F,786538.0,2134.0,3181550.94,3031745.1525,3155374.553368,4.35,91
R,F,798410.0,7488.0,11376404.88,10761031.1976,11185496.031086,15.24,282
R,F,803283.0,12159.0,17868379.91,16943404.4607,17641461.476643,24.86,472
R,F,880293.0,10769.0,15842314.86,15067373.3513,15682163.06437,20.85,427
R,F,1580276.0,4728.0,7008358.92,6646681.7354,6924345.988537,8.94,183
R,F,2044326.0,10779.0,16251403.24,15425422.3388,16034478.748068,20.88,408
R,F,2044327.0,3057.0,4629298.3,4395658.656,4561955.278741,6.41,123
R,F,2105515.0,1048.0,1529298.43,1461294.2215,1521736.921183,2.1,44
R,F,2500286.0,11456.0,17243607.9,16428433.4172,17078286.211682,22.27,462
R,F,2913095.0,12024.0,18061590.24,17168550.3063,17842422.782101,22.98,464
R,F,64114.0,7015.0,10372066.08,9851345.9865,10248054.655471,13.5,264
R,F,116653.0,8595.0,12763047.98,12109643.3755,12603361.152197,15.93,316
R,F,1352655.0,8414.0,12594837.88,11971020.0862,12454069.820108,15.81,322
R,F,1413276.0,6178.0,9279551.62,8831546.6485,9161811.299698,11.41,242
R,F,1439299.0,1366.0,2028884.91,1921525.4662,2002573.023284,2.66,55
R,F,1447247.0,4012.0,5992616.99,5689545.972,5896042.831259,7.64,156
R,F,1473385.0,6430.0,9486693.7,8980025.9972,9358198.546037,12.16,245
R,F,1539219.0,13534.0,20203878.34,19132774.6472,19897690.461429,28.63,529
R,F,1551338.0,6280.0,9476219.85,9020120.1823,9377079.426532,11.45,238
R,F,1705237.0,3671.0,5494520.92,5209348.4565,5429327.19059,7.08,135
R,F,1716274.0,9048.0,13566234.41,12945223.1778,13466897.883841,16.8,340
R,F,1975693.0,5888.0,8883489.15,8455832.6702,8816566.414641,11.81,247
R,F,2361690.0,7843.0,11555307.99,11009969.1693,11458351.602959,15.03,308
R,F,2364187.0,8386.0,12730776.05,12119167.9016,12593542.845669,16.42,338
R,F,2423549.0,12166.0,18215245.75,17288424.3464,17967749.736846,23.94,466
R,F,2591526.0,1827.0,2821839.83,2690306.1553,2776233.589037,3.35,73
R,F,1688454.0,1140.0,1707482.59,1632477.168,1693827.569954,1.86,39
R,F,1848710.0,12517.0,19099605.48,18123772.6685,18851641.020923,25.59,514
R,F,2804713.0,8650.0,12957720.31,12338125.7748,12807809.290844,16.36,344
R,F,2871822.0,321.0,466473.95,441510.9606,468319.618172,0.5,10
R,F,767894.0,1674.0,2505466.65,2365360.9646,2466066.834072,3.56,64
R,F,840054.0,6235.0,9068601.89,8586527.0702,8934556.561921,13.69,251
R,F,1673815.0,2584.0,3864996.83,3662843.8637,3804065.92097,5.28,99
R,F,1882280.0,7256.0,11065839.73,10600240.3623,11037310.417402,11.88,268
R,F,2025682.0,6075.0,9092053.36,8621543.9554,8958288.190802,12.64,247
R,F,2042608.0,8334.0,12319222.52,11711044.7056,12170931.946531,16.51,336
R,F,2368059.0,1076.0,1679140.18,1594785.3273,1648573.743058,2.34,49
R,F,246186.0,4551.0,6924333.08,6590852.7434,6898606.935892,9.12,187
R,F,605524.0,3810.0,5779109.97,5507858.3378,5710378.49466,7.47,157
R,F,1202815.0,467.0,714437.93,668389.4044,697539.216412,1.08,20
R,F,1394583.0,7879.0,11628974.49,10999895.5777,11473818.396332,16.73,313
R,F,1778043.0,1914.0,2659162.62,2512417.6776,2611043.905662,4.12,74
R,F,2648712.0,8678.0,13038869.4,12419408.6741,12940688.608158,16.4,354
R,F,2862695.0,10560.0,15937534.22,15154089.2212,15773707.999684,20.06,401
R,F,2877408.0,12574.0,18767365.99,17802309.2765,18542906.02024,25.51,515
R,F,198332.0,8248.0,12355289.48,11772318.6525,12238526.616972,15.66,326
R,F,198333.0,4150.0,6186774.78,5902464.8176,6177978.696071,8.02,167
R,F,354342.0,2421.0,3614711.09,3444256.4014,3592231.212565,5.2,102
R,F,365423.0,4426.0,6565258.16,6240973.9753,6498569.142354,8.71,167
R,F,865271.0,12675.0,18841343.89,17814934.9983,18519944.30259,27.03,511
R,F,1586217.0,7526.0,11158433.28,10585717.5198,10981255.794203,15.46,298
R,F,1671673.0,11771.0,17352850.07,16575745.3043,17228503.363211,22.01,486
R,F,1892521.0,10549.0,15780238.13,14979280.434,15584852.713773,21.89,430
R,F,1964677.0,1562.0,2492354.91,2372213.6755,2465247.879739,2.65,55
R,F,2851545.0,4743.0,6909457.71,6563362.7254,6820015.37126,9.52,191
R,F,2866086.0,5648.0,8482896.99,8025880.5894,8331375.567695,13.25,250
R,F,2877518.0,9547.0,14451591.27,13706017.3401,14216635.476184,18.99,368
R,F,125504.0,270.0,341969.64,325523.309,335949.900722,0.6,11
R,F,291723.0,202.0,263787.98,250349.2851,261183.336892,0.47,10
R,F,504321.0,208.0,346909.78,327163.7101,341413.402114,0.73,11
R,F,621591.0,8515.0,12961493.32,12260144.3843,12767067.737,17.92,335
R,F,776145.0,5324.0,7995170.15,7588161.5698,7869819.186557,10.5,210
R,F,1409554.0,9819.0,14580808.63,13839543.702,14367457.288057,19.51,395
R,F,1409555.0,3374.0,5039253.8,4798426.4886,4950748.603638,6.23,127
R,F,1451194.0,6168.0,9338892.7,8875286.895,9242652.403861,11.91,240
R,F,1451195.0,6488.0,9848812.43,9355483.273,9747079.909274,11.78,237
R,F,1465878.0,6246.0,9560785.65,9088408.5328,9439474.229225,11.76,245
R,F,1540160.0,1543.0,2372987.05,2255475.4368,2336424.435389,3.29,63
R,F,1669432.0,1371.0,2035376.91,1919020.5682,1987926.90363,2.5,51
